"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"432","Google in legal trouble in India for including PM Modi in top criminals search results https://t.co/zqUVqXzpM7",FALSE,0,NA,2016-07-20 19:10:00,FALSE,NA,"755842210860380160",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Quibellp",0,FALSE,FALSE,NA,NA
"433","RT @DaaruBaazMehta: Modi Govt 'paying' newspapers to carry Minister's interviews

RTI Exposes rampant misuse of Funds for 'Paid News' https…",FALSE,0,NA,2016-07-20 19:09:53,FALSE,NA,"755842180212588545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinayakMishra90",151,TRUE,FALSE,NA,NA
"434","RT @Ajaysinghjain: @Alam14khan @Srsseth modi can not sleep because sidhu not leaving laughter show with kapil sharma? Dayashanker singh abu…",FALSE,0,NA,2016-07-20 19:09:44,FALSE,NA,"755842141851684868",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alam14khan",1,TRUE,FALSE,NA,NA
"435","RT @ab_mannaan: Narendra Modi has d distinction of being d only PM to lie from all platforms @shubhada1234 @alamgirizvi @skjain_05  https:/…",FALSE,0,NA,2016-07-20 19:09:43,FALSE,NA,"755842141000118273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balaindrajith",4,TRUE,FALSE,NA,NA
"436","RT @Ajaysinghjain: @Alam14khan @Srsseth modi feeling very sad because a bjp  leader abused his sister mayawati?????? Very tough to face dal…",FALSE,0,NA,2016-07-20 19:09:43,FALSE,NA,"755842137447510016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alam14khan",2,TRUE,FALSE,NA,NA
"437","RT @DaaruBaazMehta: Modi Govt 'paying' newspapers to carry Minister's interviews

RTI Exposes rampant misuse of Funds for 'Paid News' https…",FALSE,0,NA,2016-07-20 19:09:41,FALSE,NA,"755842129792937984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayindia1",151,TRUE,FALSE,NA,NA
"438","RT @DaaruBaazMehta: Ha ha Ha

@ArvindKejriwal takes a Jibe at PM Modi for not respecting Delhi CM's stature.

RT https://t.co/y76ylEZ3Cd",FALSE,0,NA,2016-07-20 19:09:40,FALSE,NA,"755842126466854912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","g_101010",113,TRUE,FALSE,NA,NA
"439","RT @INCIndia: INC frontal organisations @nsui @IYC protest against price rise under the Modi Govt. #SansadGherao https://t.co/oSNCE1JsBE",FALSE,0,NA,2016-07-20 19:09:37,FALSE,NA,"755842114181824514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UPYCcentral",407,TRUE,FALSE,NA,NA
"440","Thank you Google :) https://t.co/uIIzTsm8Zb",FALSE,0,NA,2016-07-20 19:09:31,FALSE,NA,"755842087157837825",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Razzi_92",0,FALSE,FALSE,NA,NA
"441","Indian court gives notice to Google &amp; Sundar for Modiji appearing in searches ""top ten criminals of the world"" https://t.co/l4HtCZFWTN",FALSE,0,NA,2016-07-20 19:09:30,FALSE,NA,"755842083672371201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mhbergen",0,FALSE,FALSE,NA,NA
"442","RT @rssurjewala: #SansadGherao All this as Modi Govt lies about reduction in LPG Subsidy of 22000 Cr while it is 2000 Cr in reality. Acche…",FALSE,0,NA,2016-07-20 19:09:30,FALSE,NA,"755842082783236096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UPYCcentral",266,TRUE,FALSE,NA,NA
"443","RT @Dayweekaa: Rahul Gandhi slept during debate while PM Modi still remains active, clear proof that he's working more hard than PM. #Sleep…",FALSE,0,NA,2016-07-20 19:09:27,FALSE,NA,"755842073971089408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaiHariprasada",4,TRUE,FALSE,NA,NA
"444","RT @Saliltoday: #SleepingBeautyRahul Modi is giving him sleepless nights so when does he sleep",FALSE,0,NA,2016-07-20 19:09:15,FALSE,NA,"755842021596753920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AbdulJa19276902",14,TRUE,FALSE,NA,NA
"445","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:09:14,FALSE,NA,"755842018157338624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShivNLal",1265,TRUE,FALSE,NA,NA
"446","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:09:14,FALSE,NA,"755842017192648704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4242Dev",490,TRUE,FALSE,NA,NA
"447","RT @WithCongress: Modi ji's Inflation has become a bane for not just the common man, but also the Industry. #SansadGherao  https://t.co/qVh…",FALSE,0,NA,2016-07-20 19:09:11,FALSE,NA,"755842004945338369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UPYCcentral",179,TRUE,FALSE,NA,NA
"448","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:09:11,FALSE,NA,"755842004249116672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baljinder732",1265,TRUE,FALSE,NA,NA
"449","@NamoCabinet approves #AIIMS in @cityOfGorakhpur https://t.co/F67FgQ1d1D
@ItGorakhpurbjp @BJPGorakhpur https://t.co/64kaZchVzu",FALSE,1,"NamoCabinet",2016-07-20 19:09:09,FALSE,NA,"755841997445828608","2524763924","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","newstahlka",1,FALSE,FALSE,NA,NA
"450","RT @MirrorShourie: ""Mayawati worse than a prostitute, says BJP VP""
Right from Modi's ""50Cr Girlfriend to this! Mitro, that's Nationalist &amp;…",FALSE,0,NA,2016-07-20 19:08:51,FALSE,NA,"755841919737933824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gujjutwits",146,TRUE,FALSE,NA,NA
"451","After decades of rape &amp; murder of thousands, then rise of Modi/Hindutva - it's crazy to be optimistic https://t.co/QDbf5uZf30",FALSE,0,NA,2016-07-20 19:08:46,FALSE,NA,"755841900033118209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","IH54N_",0,FALSE,FALSE,NA,NA
"452","Modi and I are coming around 4, you gone be at home?  https://t.co/1H2pJrNo3l",FALSE,0,NA,2016-07-20 19:08:26,FALSE,NA,"755841817594081281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Markeshiaaa",0,FALSE,FALSE,NA,NA
"453","Has Modi picked the wrong Kurmi mascot in Uttar Pradesh? https://t.co/I4PmQQYcco",FALSE,2,NA,2016-07-20 19:08:25,FALSE,NA,"755841810065391616",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","scroll_in",1,FALSE,FALSE,NA,NA
"454","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:08:13,FALSE,NA,"755841760283111425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malav93",490,TRUE,FALSE,NA,NA
"455","RT @BJPInNews: PM #Modi tells to CMs ::Must focus on Intelligence sharing to better security
 #KejriHisabDo 
#<U+092A><U+094D><U+0930><U+0947><U+0930><U+0915> @sambitswaraj https://…",FALSE,0,NA,2016-07-20 19:08:10,FALSE,NA,"755841748014891008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",15,TRUE,FALSE,NA,NA
"456","RT @BJPInNews: MUST READ &amp; RETWEET
Surjit Bhalla: More Reforms In Two Years Of Modi Govt Than In Previous Twenty-Two
https://t.co/eJKWefoFY…",FALSE,0,NA,2016-07-20 19:08:09,FALSE,NA,"755841746962087937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",23,TRUE,FALSE,NA,NA
"457","RT @IndiaExplained: Unlikely BJP govt will take any steps to address cyberbullying, given that Shah and Modi built their reputations as bri…",FALSE,0,NA,2016-07-20 19:08:07,FALSE,NA,"755841738044911616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JacobSarah24",4,TRUE,FALSE,NA,NA
"458","RT @narendramodi: Memorable programme in Johannesburg. I told those gathered there- a resurgent India awaits you! https://t.co/8QTT259Zrc",FALSE,0,NA,2016-07-20 19:08:07,FALSE,NA,"755841734509268992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",904,TRUE,FALSE,NA,NA
"459","RT @PandeyShivya: He was NOT sleeping. Modi gave him nind ki dava in his Bournvita. Sab Modi ji ki chaal hai
#SleepingBeautyRahul https://t…",FALSE,0,NA,2016-07-20 19:08:01,FALSE,NA,"755841713030082560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandeepMahule",77,TRUE,FALSE,NA,NA
"460","RT @BJPInNews: PM #Modi woos opposition for GST Consensus.
#MonsoonSession 
#<U+0915><U+0947><U+091C><U+0930><U+0940>_<U+0915><U+093E>_<U+0927><U+0930><U+094D><U+092E>_<U+0927><U+094B><U+0916><U+093E> https://t.co/QCa5fskMNs",FALSE,0,NA,2016-07-20 19:08:00,FALSE,NA,"755841706726191104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",5,TRUE,FALSE,NA,NA
"461","RT @Airavta: Tagore - Where the mind is without fear and head is held high.

Modi - Terrorism, rape, corporate loot &amp; corruption, I am here…",FALSE,0,NA,2016-07-20 19:07:56,FALSE,NA,"755841689462374404",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijayindia1",13,TRUE,FALSE,NA,NA
"462","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:07:47,FALSE,NA,"755841651151474688",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","amit3118",490,TRUE,FALSE,NA,NA
"463","Unlikely BJP govt will take any steps to address cyberbullying, given that Shah and Modi built their reputations as brick-and-mortar bullies",FALSE,7,NA,2016-07-20 19:07:38,FALSE,NA,"755841615302754304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndiaExplained",4,FALSE,FALSE,NA,NA
"464","PM's relations with Modi damaging Pakistan's stance on Kashmir, says Khursheed Shah: ISLAMABAD: Leader of the... https://t.co/pUxUaqbgOj",FALSE,0,NA,2016-07-20 19:07:37,FALSE,NA,"755841612219940864",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AbdulRahmanZia",0,FALSE,FALSE,NA,NA
"465","PM's relations with Modi damaging Pakistan's stance on Kashmir, says Khursheed Shah: ISLAMABAD: Leader of the Opposition in the Natio...",FALSE,0,NA,2016-07-20 19:07:36,FALSE,NA,"755841606415028224",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","sohaibkhan",0,FALSE,FALSE,NA,NA
"466","RT @samjawed65: ""PM upset about Gujarat attack on Dalits"" says RajnathSingh. Why can't Modi say / tweet it himself? Too busy tweeting birth…",FALSE,0,NA,2016-07-20 19:07:36,FALSE,NA,"755841605379117057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BluPlaneter",36,TRUE,FALSE,NA,NA
"467","RT @TimesNow: Development is possible only when states and Centre work in close coordination, PM Modi at Inter-State Council meet https://t…",FALSE,0,NA,2016-07-20 19:07:30,FALSE,NA,"755841580007690241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAGDISHBISHNO29",145,TRUE,FALSE,NA,NA
"468","RT @Myth_busterz: Instead of #MakeInIndia ,
Modi and his toadies should #WakeInINDIA
#SleepingBeautyRahul
https://t.co/fZ7VJ8BqkH",FALSE,0,NA,2016-07-20 19:07:28,FALSE,NA,"755841573200465920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhatia_niraj23",84,TRUE,FALSE,NA,NA
"469","@PMOIndia <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>modi ji I want to work with you <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>",FALSE,0,"PMOIndia",2016-07-20 19:07:26,FALSE,"754671047727779840","755841564975386624","471741741","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goldenboys789",0,FALSE,FALSE,NA,NA
"470","RT @AshokChoudhaary: Modi ji trying to lower the volume of masses against rising inflation by beating drums in foreign lands. #SansadGherao",FALSE,0,NA,2016-07-20 19:07:26,FALSE,NA,"755841564472074240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadelhisatish1",54,TRUE,FALSE,NA,NA
"471","RT @BJPInNews: Modi Govt is going to be tough on militants, soft on civilians #KashmirUnrest 
@TajinderBagga @rajnathsingh https://t.co/iTm…",FALSE,0,NA,2016-07-20 19:07:25,FALSE,NA,"755841562194554880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",6,TRUE,FALSE,NA,NA
"472","@ndtv so has Modi become a slave",FALSE,0,"ndtv",2016-07-20 19:07:23,FALSE,"755833372283285504","755841550664339458","37034483","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasmvk",0,FALSE,FALSE,NA,NA
"473","RT @narendramodi: Attended a civic reception at Durban City Hall. Deeply privileged to honoured by people of this great city. https://t.co/…",FALSE,0,NA,2016-07-20 19:07:15,FALSE,NA,"755841518980698112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",1058,TRUE,FALSE,NA,NA
"474","@ArvindKejriwal sir please Modi ji ko responsible maat batana pls do something new and give something to delhi who trusted you",FALSE,0,"ArvindKejriwal",2016-07-20 19:07:12,FALSE,NA,"755841505626034176","405427035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nipunarora2002",0,FALSE,FALSE,NA,NA
"475","RT @Retributions: A powerful recognition of the growing Dalit angst---one of the key constituencies behind Modi's conquest of UP. https://t…",FALSE,0,NA,2016-07-20 19:07:12,FALSE,NA,"755841505215049728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","karthikrb",7,TRUE,FALSE,NA,NA
"476","RT @BJPInNews: Modi Govt steps in to check online Ads for sale  of rare animals
@sambitswaraj https://t.co/uvnFZPcE7H",FALSE,0,NA,2016-07-20 19:07:11,FALSE,NA,"755841501603753984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",6,TRUE,FALSE,NA,NA
"477","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:07:01,FALSE,NA,"755841461258625024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishaltweets86",490,TRUE,FALSE,NA,NA
"478","RT @i_k_b: Arvind Kejriwal is trying to be Robinhood for remaining in power and always criticizing PM Modi to remain in news. Pathetic !!
#…",FALSE,0,NA,2016-07-20 19:07:00,FALSE,NA,"755841457265586176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaMoKsath",99,TRUE,FALSE,NA,NA
"479","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:06:55,FALSE,NA,"755841435144892416",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","nkukreja",1265,TRUE,FALSE,NA,NA
"480","RT @narendramodi: Discussions today reflected the considerable convergence between India &amp; Tanzania on a wide range of issues. https://t.co…",FALSE,0,NA,2016-07-20 19:06:52,FALSE,NA,"755841423681859584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",954,TRUE,FALSE,NA,NA
"481","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:06:51,FALSE,NA,"755841418246008833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pankajsphy",1265,TRUE,FALSE,NA,NA
"482","RT @manusharma0145: Dalit atrocities have gone up by 274% from the time modi took over in 2014 , Major chunk Coming from BJP Ruled States…",FALSE,0,NA,2016-07-20 19:06:45,FALSE,NA,"755841393705312256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Als0kn0wnAs",48,TRUE,FALSE,NA,NA
"483","RT @bilalaslem: Modi ka asli yaar, censoring Kashmir related posts and accounts https://t.co/FTUdDUdlkp",FALSE,0,NA,2016-07-20 19:06:36,FALSE,NA,"755841354068922369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewPakistan7",7,TRUE,FALSE,NA,NA
"484","RT @mediacrooks: A filthy man.. whose manuals were eaten by TERMITES.. and Modi was right.. Congis are a Dimak party... LOL! https://t.co/D…",FALSE,0,NA,2016-07-20 19:06:36,FALSE,NA,"755841353389576193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ambarsariyah",49,TRUE,FALSE,NA,NA
"485","RT @Babu_Bhaiyaa: AAP system-
-one minister tweets he did smthing
-2nd Congratulates him
-Kejriwal quotes the tweet of 2nd minitser &amp; abuse…",FALSE,0,NA,2016-07-20 19:06:35,FALSE,NA,"755841349530820608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skewedbrain",490,TRUE,FALSE,NA,NA
"486","RT @BJPInNews: THE MORE THE BETTER :: Major DBT push by Modi Govt yielding huge savings 
#TransformingIndia @girirajsinghbjp https://t.co/r…",FALSE,0,NA,2016-07-20 19:06:34,FALSE,NA,"755841346770841600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HT107642",2,TRUE,FALSE,NA,NA
"487","RT @LillyMaryPinto: People of Bihar chooses corrupt Lalu &amp; Nitish.
But after the defeat, Modi Govt didn't betray people of Bihar. https://t…",FALSE,0,NA,2016-07-20 19:06:10,FALSE,NA,"755841246891954178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaunakAJoshi",8,TRUE,FALSE,NA,NA
"488","RT @narendramodi: Witnessed the signing of crucial agreements &amp; addressed the press on India-Kenya ties. https://t.co/8Mm7micZvD",FALSE,0,NA,2016-07-20 19:06:08,FALSE,NA,"755841237450620928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",914,TRUE,FALSE,NA,NA
"489","RT @BDUTT: A must watch interview with @pchidambaram_in on Lessons from Kashmir. Says  ""BJP-PDP coalition frightens Kashmiris"" https://t.co…",FALSE,0,NA,2016-07-20 19:06:05,FALSE,NA,"755841223353470976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indiaEngg",118,TRUE,FALSE,NA,NA
"490","RT @narendramodi: Told youth at @uonbi- a safe, prosperous Kenya &amp; a strong Africa is your destiny. Let no one take it away from you. https…",FALSE,0,NA,2016-07-20 19:06:03,FALSE,NA,"755841216802123776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Siddhartha5750",814,TRUE,FALSE,NA,NA
"491","RT @PandeyShivya: He was NOT sleeping. Modi gave him nind ki dava in his Bournvita. Sab Modi ji ki chaal hai
#SleepingBeautyRahul https://t…",FALSE,0,NA,2016-07-20 19:06:00,FALSE,NA,"755841202268667904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","nowabhijit",77,TRUE,FALSE,NA,NA
"492","RT @SonalMehra_: Nothing new, you forgot what #Modi ji told ""50 crore ki gal friend"" these ppl have learned from him only #Mayawati https:/…",FALSE,0,NA,2016-07-20 19:05:59,FALSE,NA,"755841199936720896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VinayakMishra90",563,TRUE,FALSE,NA,NA
"493","RT @kruti101: Notice that #ArvindKejriwal doesn't care if anyone else except our PM acts careless.

AK would be blasting #Modi if he slept.…",FALSE,0,NA,2016-07-20 19:05:56,FALSE,NA,"755841184975597568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lokendra_007",1,TRUE,FALSE,NA,NA
"494","Kejriwal Exposes Himself While Trying To Accuse Modi ! https://t.co/agoUqnd8Ss",FALSE,0,NA,2016-07-20 19:05:53,FALSE,NA,"755841174066241536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liveonin",0,FALSE,FALSE,NA,NA
"495","RT @DaaruBaazMehta: CAG Audit EXPOSES Modi Govt

Centre’s claim on LPG subsidy are Hollow and full of Lies

Abki baar Jumla Sarkar https://…",FALSE,0,NA,2016-07-20 19:05:51,FALSE,NA,"755841164234719233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kbn303",389,TRUE,FALSE,NA,NA
"496","RT @Bharat_Putra: Kejriwal will say Modi drugged him.
Congress will say he was strategizing about Modi.
  #SleepingBeautyRahul https://t.co…",FALSE,0,NA,2016-07-20 19:05:46,FALSE,NA,"755841144462770176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pavankk2",18,TRUE,FALSE,NA,NA
"497","RT @vinaydokania: .@madhukishwar proud of modi ji fr allowing dull illiterate ministers to doze off in parl https://t.co/982IyolZzZ",FALSE,0,NA,2016-07-20 19:05:41,FALSE,NA,"755841122077847552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarunited",7,TRUE,FALSE,NA,NA
"498","RT @ArvindKejriwal: Manish, be prepared. Modi ji will either send CBI against u or declare that u did not have power to construct it https:…",FALSE,0,NA,2016-07-20 19:05:35,FALSE,NA,"755841099143471104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilk2100",1265,TRUE,FALSE,NA,NA
